YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NE15,12036,16716
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,32587,26452
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,EW17,11406,14976
2025-03,WEEKDAY,16,TRAIN,NE14,24511,34561
2025-03,WEEKDAY,20,TRAIN,PW1,2346,783
2025-03,WEEKDAY,21,TRAIN,DT20,7366,5080
2025-03,WEEKDAY,22,TRAIN,TE6,2697,16011
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,PW6,831,1005
2025-03,WEEKDAY,6,TRAIN,EW7,19375,7481
2025-03,WEEKDAY,21,TRAIN,TE26,10056,5856
2025-03,WEEKDAY,15,TRAIN,PE5,4872,6200
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,EW20,7973,5620
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,DT31,4029,4066
2025-03,WEEKDAY,20,TRAIN,NE18,8245,7691
2025-03,WEEKDAY,9,TRAIN,NE4/DT19,23741,77601
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,TE5,3725,1381
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,SW1,1782,1111
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,CC25,1959,3197
2025-03,WEEKDAY,0,TRAIN,PE2,77,754
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,DT23,1340,1021
2025-03,WEEKDAY,21,TRAIN,NS10,16788,50505
2025-03,WEEKDAY,5,TRAIN,DT29,1930,45
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NS5,14240,15791
2025-03,WEEKDAY,18,TRAIN,EW25,13511,38429
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NE7/DT12,27342,30611
2025-03,WEEKDAY,6,TRAIN,DT20,1258,4022
2025-03,WEEKDAY,20,TRAIN,CC6,14192,5086
2025-03,WEEKDAY,10,TRAIN,NE15,22115,7529
2025-03,WEEKDAY,11,TRAIN,CE1/DT16,15508,34698
2025-03,WEEKDAY,5,TRAIN,NS19,5851,2482
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,DT5,4697,5003
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,SW4,1288,510
2025-03,WEEKDAY,10,TRAIN,PE7,4360,1460
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,TE13,1808,2719
2025-03,WEEKDAY,5,TRAIN,EW22,531,748
2025-03,WEEKDAY,6,TRAIN,NE13,19661,9791
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1811,2101
2025-03,WEEKDAY,16,TRAIN,TE1,6658,2228
2025-03,WEEKDAY,13,TRAIN,NS23,36777,36501
2025-03,WEEKDAY,18,TRAIN,TE6,16281,35678
2025-03,WEEKDAY,14,TRAIN,EW8/CC9,42345,42338
2025-03,WEEKDAY,0,TRAIN,CC3,69,16
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NS3,14945,8993
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW17,2057,6819
2025-03,WEEKDAY,15,TRAIN,NE18,8911,8215
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NE14,8982,20469
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,EW28,18147,9561
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,BP5,1390,1181
2025-03,WEEKDAY,18,TRAIN,SE5,4301,5965
2025-03,WEEKDAY,7,TRAIN,DT23,5478,8331
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,PW6,1129,283
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NS2,8103,18311
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,14722,10273
2025-03,WEEKDAY,5,TRAIN,DT3,767,24
2025-03,WEEKDAY,14,TRAIN,EW21/CC22,21355,17648
2025-03,WEEKDAY,14,TRAIN,EW19,10977,13726
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,EW17,11492,8581
2025-03,WEEKDAY,23,TRAIN,NS3,3247,8640
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,CC28,2269,2219
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,TE6,5211,5392
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,DT7,2525,1694
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,DT3,1562,4029
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,TE15,4407,1751
2025-03,WEEKDAY,9,TRAIN,PW3,1277,956
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,EW32,3658,1034
2025-03,WEEKDAY,20,TRAIN,CG2,24090,17360
2025-03,WEEKDAY,12,TRAIN,EW27,33688,35369
2025-03,WEEKDAY,9,TRAIN,CE1/DT16,7360,37949
2025-03,WEEKDAY,23,TRAIN,CC11,3585,2505
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,BP2,1964,873
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NS10,25212,13237
2025-03,WEEKDAY,7,TRAIN,EW22,13800,19920
2025-03,WEEKDAY,8,TRAIN,EW20,30172,39264
2025-03,WEEKDAY,11,TRAIN,DT28,7913,3995
2025-03,WEEKDAY,6,TRAIN,NS28,236,1679
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW10,2879,4184
2025-03,WEEKDAY,0,TRAIN,EW9,256,1051
2025-03,WEEKDAY,16,TRAIN,NE1/CC29,58136,40890
2025-03,WEEKDAY,10,TRAIN,SE3,3557,1042
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NE14,17653,20411
2025-03,WEEKDAY,20,TRAIN,NE8,36518,36993
2025-03,WEEKDAY,22,TRAIN,CC25,2759,4220
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,BP8,462,611
2025-03,WEEKDAY,0,TRAIN,NS9/TE2,1875,8241
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,SW6,2522,740
2025-03,WEEKDAY,10,TRAIN,NS14,34032,13123
2025-03,WEEKDAY,21,TRAIN,CC3,16516,2099
2025-03,WEEKDAY,18,TRAIN,DT4,2132,6357
2025-03,WEEKDAY,19,TRAIN,DT5,16981,31435
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1643,1698
2025-03,WEEKDAY,9,TRAIN,DT18,4588,83637
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,DT7,2517,3258
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW7,10109,11583
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NE8,15608,25416
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,NS12,5536,1869
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,CC20,3196,3416
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,TE13,205,974
2025-03,WEEKDAY,19,TRAIN,DT30,5107,22852
2025-03,WEEKDAY,23,TRAIN,PW6,77,669
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NS3,1421,5654
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NS2,292,2108
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,42,511
2025-03,WEEKDAY,14,TRAIN,NS19,32188,34024
2025-03,WEEKDAY,6,TRAIN,EW12/DT14,12880,16362
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,PW4,59,359
2025-03,WEEKDAY,20,TRAIN,DT7,2531,4301
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW27,30110,42317
2025-03,WEEKDAY,0,TRAIN,EW4,76,2514
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,TE18,30,8
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,CC27,420,1398
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,EW20,8198,5367
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,BP8,449,127
2025-03,WEEKDAY,0,TRAIN,EW19,115,755
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,EW21/CC22,489,187
2025-03,WEEKDAY,9,TRAIN,DT31,15301,6530
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NE12/CC13,326,2346
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,BP4,841,903
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,EW5,21277,16434
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,DT7,877,1433
2025-03,WEEKDAY,7,TRAIN,CC10/DT26,31507,26566
2025-03,WEEKDAY,11,TRAIN,NS9/TE2,38780,39931
2025-03,WEEKDAY,22,TRAIN,EW11,11701,13041
2025-03,WEEKDAY,11,TRAIN,CC23,10243,14429
2025-03,WEEKDAY,23,TRAIN,DT21,3972,1754
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,BP13,945,739
2025-03,WEEKDAY,23,TRAIN,BP12,45,376
2025-03,WEEKDAY,18,TRAIN,NE12/CC13,94671,187104
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NS8,2942,5312
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,CC23,2558,1011
2025-03,WEEKDAY,8,TRAIN,PE3,13738,8678
2025-03,WEEKDAY,17,TRAIN,DT25,9595,6835
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,DT28,538,24
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,NE10,8717,8734
2025-03,WEEKDAY,0,TRAIN,PE1,63,732
2025-03,WEEKDAY,0,TRAIN,TE12,26,58
2025-03,WEEKDAY,15,TRAIN,DT2,4023,1842
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NS18,9654,4814
2025-03,WEEKDAY,6,TRAIN,EW30,1986,10216
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW9,14060,13017
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,PE4,153,14
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NS20,6997,4097
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,DT4,1547,771
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,EW33,3860,3006
2025-03,WEEKDAY,22,TRAIN,SW5,3023,6418
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,EW32,4290,1105
2025-03,WEEKDAY,9,TRAIN,CC11,7019,67081
2025-03,WEEKDAY,15,TRAIN,DT6,9605,6853
2025-03,WEEKDAY,9,TRAIN,NS25/EW13,10508,91202
2025-03,WEEKDAY,12,TRAIN,NS8,16470,10177
2025-03,WEEKDAY,7,TRAIN,BP8,5460,5392
2025-03,WEEKDAY,22,TRAIN,NS9/TE2,26670,61252
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1543,1718
2025-03,WEEKDAY,17,TRAIN,DT28,29933,14603
2025-03,WEEKDAY,17,TRAIN,NS24/NE6/CC1,59781,42381
2025-03,WEEKDAY,9,TRAIN,TE3,13171,7132
2025-03,WEEKDAY,0,TRAIN,TE19,118,66
2025-03,WEEKDAY,6,TRAIN,NS25/EW13,2416,15397
2025-03,WEEKDAY,10,TRAIN,TE7,5525,4017
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,50993,47985
2025-03,WEEKDAY,6,TRAIN,NE10,14281,9087
2025-03,WEEKDAY,7,TRAIN,BP4,6628,6015
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,CC20,3637,3765
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,TE29,2308,892
2025-03,WEEKDAY,18,TRAIN,EW11,43759,39377
2025-03,WEEKDAY,10,TRAIN,CC7,4925,3553
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,PW3,818,509
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,CC2,2875,3871
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,EW4,10355,5492
2025-03,WEEKDAY,8,TRAIN,CC7,14792,14215
2025-03,WEEKDAY,0,TRAIN,NS27/CE2/TE20,32,132
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,EW25,6973,7057
2025-03,WEEKDAY,8,TRAIN,TE4,9769,13037
2025-03,WEEKDAY,19,TRAIN,BP12,1657,6186
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,EW18,8715,9581
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,TE24,1411,1792
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,DT10,1854,1630
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,14337,44781
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,EW4,3492,10481
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,CC5,1848,3069
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,EW16/NE3/TE17,14967,13160
2025-03,WEEKDAY,15,TRAIN,BP3,2574,3765
2025-03,WEEKDAY,13,TRAIN,DT27,10395,7238
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,CC21,313,21
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,15289,12192
2025-03,WEEKDAY,19,TRAIN,NS11,31719,101406
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NE15,8791,16323
2025-03,WEEKDAY,16,TRAIN,CC25,9589,6523
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NE11,1090,2451
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NE8,29561,37173
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,EW24/NS1,35452,54030
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,NE7/DT12,4341,4815
2025-03,WEEKDAY,8,TRAIN,CC12,22621,7188
2025-03,WEEKDAY,19,TRAIN,NS2,28814,61004
2025-03,WEEKDAY,5,TRAIN,NE11,810,381
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,SW5,4195,2178
2025-03,WEEKDAY,21,TRAIN,NS8,11132,19753
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NS5,16351,19125
2025-03,WEEKDAY,19,TRAIN,NS3,16576,46160
2025-03,WEEKDAY,11,TRAIN,NS11,29621,15728
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,DT30,422,14
2025-03,WEEKDAY,7,TRAIN,BP5,6208,3275
2025-03,WEEKDAY,22,TRAIN,DT22,9584,8904
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,TE25,241,109
2025-03,WEEKDAY,12,TRAIN,NS14,26877,17651
2025-03,WEEKDAY,22,TRAIN,DT8,1193,1985
2025-03,WEEKDAY,10,TRAIN,DT17,4985,29744
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,DT2,0,191
2025-03,WEEKDAY,12,TRAIN,TE16,6454,4759
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,PW1,18,20
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,4986,1559
2025-03,WEEKDAY,12,TRAIN,SE4,3991,2836
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,TE1,2315,2449
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NE11,3802,4994
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,CG2,17400,16737
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,BP13,1062,412
2025-03,WEEKDAY,15,TRAIN,CC17/TE9,17013,6215
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,CC20,2637,3014
2025-03,WEEKDAY,17,TRAIN,DT8,11961,6435
2025-03,WEEKDAY,0,TRAIN,NE7/DT12,179,557
2025-03,WEEKDAY,9,TRAIN,TE28,6282,1962
2025-03,WEEKDAY,23,TRAIN,SE2,264,3595
2025-03,WEEKDAY,22,TRAIN,CC28,1017,4086
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NS9/TE2,33352,37287
2025-03,WEEKDAY,18,TRAIN,BP12,3435,7758
2025-03,WEEKDAY,0,TRAIN,NE1/CC29,47,191
2025-03,WEEKDAY,10,TRAIN,CC16,5420,4573
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1884,784
2025-03,WEEKDAY,9,TRAIN,NS15,19555,24292
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW11,13023,11986
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT10,2554,1753
2025-03,WEEKDAY,15,TRAIN,NS20,50119,30513
2025-03,WEEKDAY,20,TRAIN,DT17,26876,4694
2025-03,WEEKDAY,12,TRAIN,TE19,10108,8727
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NS8,8452,8885
2025-03,WEEKDAY,5,TRAIN,DT22,1351,1
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,PW7,1741,2263
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW7,1255,4941
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,DT7,320,591
2025-03,WEEKDAY,8,TRAIN,TE29,13337,1665
2025-03,WEEKDAY,13,TRAIN,EW25,6584,5812
2025-03,WEEKDAY,10,TRAIN,SW2,4105,3230
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,CC16,4270,2762
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,PE4,1272,695
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,EW18,10583,9547
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NS16,19376,28685
2025-03,WEEKDAY,15,TRAIN,NS13,39031,46695
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,TE15,6271,7042
2025-03,WEEKDAY,10,TRAIN,EW8/CC9,22647,45637
2025-03,WEEKDAY,18,TRAIN,NS25/EW13,123991,99569
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,EW10,5213,8769
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,EW30,1013,2063
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NS15,208,702
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,TE11,43,178
2025-03,WEEKDAY,11,TRAIN,TE24,2730,1596
2025-03,WEEKDAY,5,TRAIN,BP9,1806,792
2025-03,WEEKDAY,12,TRAIN,EW26,24998,13319
2025-03,WEEKDAY,15,TRAIN,NS14,23196,23490
2025-03,WEEKDAY,16,TRAIN,PW2,87,60
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,NS11,20864,21464
2025-03,WEEKDAY,12,TRAIN,BP8,1466,1383
2025-03,WEEKDAY,0,TRAIN,SW7,14,406
2025-03,WEEKDAY,21,TRAIN,PW5,996,5344
2025-03,WEEKDAY,15,TRAIN,DT10,6005,3217
2025-03,WEEKDAY,10,TRAIN,EW30,1213,1536
2025-03,WEEKDAY,15,TRAIN,SW6,3346,3839
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,NS10,19567,17451
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,TE11,2762,2481
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,TE18,7165,3918
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,TE4,4004,2700
2025-03,WEEKDAY,7,TRAIN,TE29,9574,1671
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,SW7,1834,1237
2025-03,WEEKDAY,12,TRAIN,NE14,28271,18300
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NE8,26519,29521
2025-03,WEEKDAY,5,TRAIN,DT17,42,1
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,SE1,3189,1372
2025-03,WEEKDAY,5,TRAIN,EW24/NS1,10481,6159
2025-03,WEEKDAY,11,TRAIN,DT27,6758,5212
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,CC6,432,2522
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,DT10,2616,1405
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,SE1,2264,2454
2025-03,WEEKDAY,15,TRAIN,NS8,16763,13414
2025-03,WEEKDAY,19,TRAIN,NE16/STC,48046,112689
2025-03,WEEKDAY,6,TRAIN,BP8,3782,3299
2025-03,WEEKDAY,7,TRAIN,BP13,4588,1178
2025-03,WEEKDAY,5,TRAIN,PE5,2540,133
2025-03,WEEKDAY,8,TRAIN,NS28,3762,4183
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW15,4696,1685
2025-03,WEEKDAY,17,TRAIN,DT23,16622,5307
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,BP6/DT1,22598,13444
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,EW26,37,2778
2025-03,WEEKDAY,20,TRAIN,NS5,15009,45876
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,CC2,2575,3209
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,DT21,4289,4262
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2908,1754
2025-03,WEEKDAY,13,TRAIN,PW7,2753,3948
2025-03,WEEKDAY,14,TRAIN,SE5,3079,2558
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW33,4540,3601
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,EW27,20751,16230
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,TE24,1674,1751
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,BP3,2267,2182
2025-03,WEEKDAY,15,TRAIN,TE1,3316,1783
2025-03,WEEKDAY,18,TRAIN,EW4,40306,34440
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,PE4,391,98
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW17,13802,14189
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NS7,13315,14031
2025-03,WEEKDAY,20,TRAIN,PW7,2262,4667
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,PW2,2,2
2025-03,WEEKDAY,7,TRAIN,CC17/TE9,21044,22510
2025-03,WEEKDAY,22,TRAIN,SW8,835,2040
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NE7/DT12,176,427
2025-03,WEEKDAY,16,TRAIN,PW5,2864,3243
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,SW6,2574,1703
2025-03,WEEKDAY,9,TRAIN,DT13,7670,19237
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,NS16,18589,11677
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,BP5,689,596
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,PE1,194,1385
2025-03,WEEKDAY,14,TRAIN,NS24/NE6/CC1,31734,31228
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW17,14159,16972
2025-03,WEEKDAY,23,TRAIN,CC16,809,2516
2025-03,WEEKDAY,17,TRAIN,DT5,20898,26035
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,NE14,19391,15646
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NE14,57,1635
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,CC21,6754,7809
2025-03,WEEKDAY,10,TRAIN,NS25/EW13,13625,57487
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,14994,26555
2025-03,WEEKDAY,11,TRAIN,CC17/TE9,5029,3332
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,TE5,3298,1956
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,PW7,1086,2288
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,DT20,18,0
2025-03,WEEKDAY,16,TRAIN,TE3,14290,9421
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,CC7,4626,4810
2025-03,WEEKDAY,8,TRAIN,BP7,2677,861
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,CC24,7744,4442
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NS3,160,1531
2025-03,WEEKDAY,18,TRAIN,DT21,23709,18041
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,BP12,1547,365
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,NE5,6395,8398
2025-03,WEEKDAY,5,TRAIN,TE3,3964,554
2025-03,WEEKDAY,7,TRAIN,DT2,6971,12225
2025-03,WEEKDAY,15,TRAIN,NE15,13566,20629
2025-03,WEEKDAY,13,TRAIN,BP2,2875,2056
2025-03,WEEKDAY,21,TRAIN,DT28,3933,13222
2025-03,WEEKDAY,18,TRAIN,EW10,18893,36066
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NS16,25805,18017
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,PW2,16,24
2025-03,WEEKDAY,8,TRAIN,CC27,1609,65589
2025-03,WEEKDAY,0,TRAIN,EW26,56,3726
2025-03,WEEKDAY,12,TRAIN,CC5,4649,5114
2025-03,WEEKDAY,21,TRAIN,NS13,38168,63699
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,CC8,3277,4743
2025-03,WEEKDAY,22,TRAIN,CC27,2619,410
2025-03,WEEKDAY,21,TRAIN,EW11,13927,16100
2025-03,WEEKDAY,20,TRAIN,EW6,5868,18749
2025-03,WEEKDAY,19,TRAIN,PE4,1418,3707
2025-03,WEEKDAY,19,TRAIN,NS16,45079,95501
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,43815,35894
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,41475,41105
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,CC5,4457,3376
2025-03,WEEKDAY,7,TRAIN,NE18,13683,6998
2025-03,WEEKDAY,22,TRAIN,DT17,9389,1813
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,BP10,1134,2123
2025-03,WEEKDAY,9,TRAIN,PE6,9186,6174
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NS19,7172,17736
2025-03,WEEKDAY,15,TRAIN,EW21/CC22,30760,15718
2025-03,WEEKDAY,17,TRAIN,DT17,66407,7747
2025-03,WEEKDAY,10,TRAIN,BP8,1226,1103
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,DT4,1183,261
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,2835,4021
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,TE4,124,44
2025-03,WEEKDAY,8,TRAIN,SE4,8907,2586
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,PW3,727,629
2025-03,WEEKDAY,9,TRAIN,BP11,5428,1678
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,BP4,1108,1060
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,TE6,2994,8054
2025-03,WEEKDAY,14,TRAIN,PE2,5311,5563
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,34676,39223
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,BP4,963,1304
2025-03,WEEKDAY,16,TRAIN,TE15,10121,11910
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NE18,7251,6786
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,EW30,497,1098
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,EW4,11525,4822
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,BP2,2145,1000
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,595,1156
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,EW18,9261,9942
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NS18,2410,10034
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,DT8,10,84
2025-03,WEEKDAY,8,TRAIN,TE7,16084,16751
2025-03,WEEKDAY,10,TRAIN,NE11,10584,9262
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,TE28,2484,1668
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NS18,3059,10195
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,BP6/DT1,6643,22077
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,PW2,139,87
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,EW6,8150,4162
2025-03,WEEKDAY,18,TRAIN,TE16,19737,15320
2025-03,WEEKDAY,11,TRAIN,PE5,5665,2647
